Id,isFraud
329,0.25223640563581606
330,0.25158663898805506
331,0.00015083438029470653
332,0.1931151875188276
333,0.127410992647034
334,0.24592885775871526
335,0.245577662838491
336,0.15090746691341445
337,0.19307097134941628
338,0.061033843463246
339,0.2773768414333807
340,0.08796537975255604
341,0.15480431391933766
342,0.6583373394656176
343,0.07060782935069894
344,0.34314984819621025
345,0.04887407228992199
346,0.15558878312744442
347,0.17203956584349972
348,0.2718714192886128
349,0.06998754884940513
350,0.2704936397510669
351,0.1427511543433903
352,0.2063054225984009
353,0.23424723971064887
354,0.20383409073575454
355,0.14851977053059817
356,0.026300396845901474
357,0.09218637323091551
358,0.10395048495570776
359,0.08527940892895736
360,0.43158394238145953
361,0.23515582238742552
362,0.07698328473849445
363,0.051884681715389944
364,0.18984221309987123
365,0.043536074032953107
366,0.006685739166127236
367,0.029500198308102386
368,0.037532768987605304
369,0.17293222894838137
370,0.23075522165550988
371,0.04370602171414793
372,0.2357293350930606
373,0.2626359265298356
374,0.10139612692724854
375,0.06153915460940202
376,0.05258113340893348
377,0.14287640678194932
378,0.11239882053046286
379,0.1945102123150783
380,0.04033028989791499
381,0.21226373059883383
382,0.06025823746153371
383,0.1416077798811218
384,0.022627785597943015
385,0.13105335023227271
386,0.14916704608283338
387,0.1901414240716726
388,0.07375301278773062
389,0.12642027233498945
390,0.012923247676728021
391,0.14461461284389546
392,0.277940950153626
393,0.04636953508746065
394,0.6045909776831999
395,0.28716448313306264
396,0.0894387221864875
397,0.2272382426518466
398,0.10921134841447518
399,0.2456034685870574
400,0.24963172006771137
401,0.18849448089736598
402,0.2283574367646462
403,0.05898638423734265
404,0.13145269855123845
405,0.7881102321409554
406,0.01354425708973993
407,0.23779324817008232
408,0.18857870652087175
409,0.0976381614965746
410,0.05426834792077893
411,0.0453898145461728
412,0.11859565099213536
413,0.07553524823891167
414,0.20019089981876967
415,0.26201255710205396
416,0.29855219458608867
417,0.2962017652076893
418,0.05976178529783721
419,0.06669505501742176
420,0.13841514599518379
421,0.2722930348596108
422,0.010962670717744783
423,0.20342850243286245
424,0.20876682895199075
425,0.1006274108683033
426,0.23455745924998206
427,0.10573092547508914
428,0.04952780359033996
429,0.24897335888205627
430,0.2950914709244496
431,0.18556206098262218
432,0.014136810707563962
433,0.14998300794516317
434,0.17163984512829555
435,0.1551002849570198
436,0.08533348323634225
437,0.13915890475216297
438,0.10805734101297755
439,0.1831687122739828
440,0.17791640063782588
441,0.2511309204646705
442,0.18032108644665315
443,0.20167622938901
444,0.5281208107429818
445,0.1258996467740965
446,0.08122249702959884
447,0.2199182739476623
448,0.22668508642346707
449,0.29056230482445566
450,0.4554225447142376
451,0.09695084680719242
452,0.06849178642225247
453,0.0017030315130236227
454,0.19168626348058518
455,0.0360227436198598
456,0.27256338272791697
457,0.12606834850024293
458,0.29914975932840393
459,0.1731937349894548
460,0.20463037192459302
461,0.11796465176919974
462,0.24502238113593322
463,0.018588862860585854
464,0.6947510217018129
465,0.050157760026850406
466,0.20121916735620468
467,0.25729438482783534
468,0.11539078292917337
469,0.22431308980099843
470,0.032997353341759725
471,0.29850757828136354
472,0.10748655886073072
473,0.003933208731919635
474,0.19580902291204474
475,0.14031089866928914
476,0.1442400301957553
477,0.1427088901061618
478,0.1967597513544153
479,0.20014671704878392
480,0.050181109362968254
481,0.26507823654238655
482,0.09524689443305147
483,0.15653248465209818
484,0.07526487269758063
485,0.29531289017221457
486,0.11688473704342263
487,0.09930968374863129
488,0.07089913088685752
489,0.12087018033669411
490,0.11344035187463845
491,0.06452916978585765
492,0.08508914497353695
493,0.06424917259102582
494,0.19425478105910138
495,0.3872001739929786
496,0.09579350654898056
497,0.21781286665787605
498,0.25816192417323985
499,0.2631713196245154
500,0.20724669171133012
501,0.010342726242375777
502,0.18221563942516114
503,0.13654651767594655
504,0.014076816338392738
505,0.2778004756814877
506,0.15444875628526347
507,0.09499571921981866
508,0.2537171147090331
509,0.20689540982242474
510,0.023497318855712157
511,0.21120872009246722
512,0.2270802473508351
513,0.2255486956205287
514,0.22448742179689468
515,0.20592011970404617
516,0.27725534626217335
517,0.10449079265657353
518,0.09822925378561238
519,0.11439836068382038
520,0.25860734171878413
521,0.20357423210494785
522,0.09652618387432879
523,0.1650638752559225
524,0.2754287863432527
525,0.017940829151419112
526,0.28025907505261427
527,0.23406497856359398
528,0.18839612907809844
529,0.15448622063087827
530,0.07488604347364347
531,0.19520949257964515
532,0.2499954649083906
533,0.17641573496860896
534,0.03968660349196024
535,0.2097281060231372
536,0.2684579695164894
537,0.21857677434888975
538,0.19845867938975867
539,0.19519439261982163
540,0.6304423820189697
541,0.06772132129336239
542,0.1268126828181439
543,0.20035129225408302
544,0.1778878116589024
545,0.0775647817264186
546,0.03313808980739099
547,0.15529928273888327
548,0.20199099667034132
549,0.1795450916710258
550,0.19440740014738747
551,0.13555004959387276
552,0.1535279498489033
553,0.04834894165154676
554,0.1998868077748322
555,0.1398956038232634
556,0.1782304810016901
557,0.08157158193998794
558,0.35425165533272074
559,0.046906765230642085
560,0.13528747451037734
561,0.14189997282460884
562,0.19358284312265764
563,0.1810045519884368
564,0.01781449708879159
565,0.20598700933234607
566,0.059759695644201444
567,0.01698261468245228
568,0.14128680747184175
569,0.1883514661637592
570,0.14500283738617203
571,0.2897292876169995
572,0.024842873208748718
573,0.14729604527526324
574,0.06565167393754404
575,0.10344807454633745
576,0.009539652352052253
577,0.23237126494824878
578,0.19734061336466024
579,0.10604561813177844
580,0.2930115510642351
581,0.28602875053765214
582,0.23944782119752392
583,0.12578915821781544
584,0.17052090984215235
585,0.32173609502386136
586,0.14198209019223954
587,0.25987653281911494
588,0.2500868984227335
589,0.13365545624523692
590,0.07665110088524309
591,0.13055367774366772
592,0.22901038358572257
593,0.07930297130544973
594,0.15045138617687787
595,0.17773529282900785
596,0.72035304757363
597,0.026704163897700094
598,0.2793206959757908
599,0.27408350292453154
600,0.08469070685245553
601,0.21310898759600277
602,0.08027758023811268
603,0.2406355468269189
604,0.24085505383743366
605,0.02134566974464522
606,0.08030376676871295
607,0.16186843953038074
608,0.12311809808709825
609,0.6607821274478641
610,0.18817230897895
611,0.2883458560619742
612,0.17450164994908354
613,0.21676105982162744
614,0.18262260209186862
615,0.23377559207892154
616,0.2694757164466768
617,0.21789768923938344
618,0.04994933436486105
619,0.11430219896962501
620,0.10019679143512873
621,0.1538959763884668
622,0.10676039351660394
623,0.1758652583670031
624,0.14285556431237928
625,0.04826220915004711
626,0.08199246785912807
627,0.03620614138134611
628,0.188197154380166
629,0.2332226557279642
630,0.3098590026435444
631,0.25170077624755915
632,0.2495785607784794
633,0.18023052439958875
634,0.1361590471398338
635,0.24950654078151677
636,0.12137446164171234
637,0.15278026127546898
638,0.07303514815634721
639,0.08528128244586004
640,0.1504751064449385
641,0.08136480213652163
642,0.2595065758595912
643,0.2829660529894873
644,0.22071440000364598
645,0.14686983213073151
646,0.18003422460969234
647,0.18596602587023603
648,0.23860403300982375
649,0.08829965828815141
650,0.20454483719129826
651,0.29875016172783925
652,0.06326616897085884
653,0.7318312892093921
654,0.21544250736423093
655,0.18074212395619763
656,0.13194816677945392
657,0.22110580439012992
658,0.09928326812950228
659,0.021047793635797306
660,0.20756516402893174
661,0.16786959694448622
662,0.3510984016333751
663,0.15933342833078715
664,0.07489059119393894
665,0.1467927546718711
666,0.20750456559097097
667,0.20856249723112463
668,0.25879294119560114
669,0.22294898498275906
670,0.11584185593468144
671,0.015165053645921732
672,0.20955511379275354
673,0.11210557303974869
674,0.16602166712055308
675,0.6979045372760895
676,0.20784016306771586
677,0.10545049346558404
678,0.6418623846946712
679,0.004230175547354087
680,0.07489474496385637
681,0.08002574393961369
682,0.17430391996932534
683,0.02319742563764905
684,0.2134619933101618
685,0.157556632545841
686,0.24866844154469295
687,0.12464245039052761
688,0.2631666414270477
689,0.23774190689784241
690,0.21889833730900024
691,0.2515266096915819
692,0.07072764155057791
693,0.15626882361862823
694,0.09878527027099303
695,0.18074845164108336
696,0.003170390359416175
697,0.14436934031299867
698,0.19081221397921921
699,0.7137631475146987
700,0.148812541948341
701,0.031245540549981164
702,0.1355093030500586
703,0.28242408293126914
704,0.10505448661960572
705,0.02570144315522712
706,0.016809575742870085
707,0.13848810337959544
708,0.035042527806857904
709,0.2688564475651215
710,0.14098748477719558
711,0.15419528883683745
712,0.28407803183572544
713,0.1901714652316221
714,0.2435746622244147
715,0.20202276402194738
716,0.11029772610859437
717,0.03007282237535621
718,0.1462234380336064
719,0.2957602921210858
720,0.5328781372383735
721,0.23183146033770627
722,0.11928621362757079
723,0.13101868840755884
724,0.2648679260892786
725,0.2174397933547806
726,0.13726692716721686
727,0.05889245226678318
728,0.07296116736736903
729,0.17468225368766477
730,0.18783156822279126
731,0.03501174867603824
732,0.06782587182485646
733,0.20644072183022663
734,0.26223570839841903
735,0.04684189126724708
736,0.16732926530880335
737,0.13567615510291609
738,0.2765816609973258
739,0.07172148033164723
740,0.2677778963849768
741,0.2691319287612892
742,0.29048461098750383
743,0.2064031818883789
744,0.17198110774220324
745,0.1838258553783115
746,0.0318124707178938
747,0.13916591366679953
748,0.263965698304612
749,0.019203489114411307
750,0.1138189153982537
751,0.2609486131370555
752,0.19673761006778925
753,0.2216830527255506
754,0.06218190603163587
755,0.004129370302313384
756,0.04843206052354488
757,0.08123715767202629
758,0.290854519993838
759,0.2273042420958255
760,0.029033461582836005
761,0.004251120329123404
762,0.07186936801867413
763,0.057093203064200015
764,0.04798501838472482
765,0.42355860170351145
766,0.18847974679888227
767,0.06689431305166078
768,0.16318052970471672
769,0.0029852435618736074
770,0.0898966697224816
771,0.1312806946189063
772,0.23378713683435548
773,0.21299362348042708
774,0.10435343461687153
775,0.19562450779414717
776,0.2685026429719392
777,0.10671432326037902
778,0.11282502883945575
779,0.18327824986330976
780,0.29224130317624725
781,0.2875441032177422
782,0.28029217216056546
783,0.10502583067440371
784,0.15387581082774088
785,0.029754405878971213
786,0.27545251411018445
787,0.09399389270878168
788,0.1778762299980602
789,0.13808845436867487
790,0.11728940221036051
791,0.11680146180431694
792,0.22309444760464328
793,0.22539659364570244
794,0.17149020786993033
795,0.20110135449126165
796,0.21610089314292172
797,0.12201909947609936
798,0.16377972743647842
799,0.25716292540864033
800,0.21764932080818047
801,0.062302784459671995
802,0.28580277711771435
803,0.26040254693950216
804,0.18155391323144357
805,0.08823033472060138
806,0.06069245954624361
807,0.20887789196481507
808,0.12508502198842253
809,0.07456199497419132
810,0.7175216757157893
811,0.2875668077290187
812,0.05326664878576032
813,0.0760762264947569
814,0.12649136294969418
815,0.22587691819583966
816,0.2707176238709588
817,0.15815791307402283
818,0.15073408939405786
819,0.2228540725830882
820,0.16728976074588436
821,0.21933911038718792
822,0.10995289904930607
823,0.2270779158963787
824,0.26702314099046576
825,0.2662732188443921
826,0.24715355313424234
827,0.27192467533531584
828,0.23432501099372346
829,0.12239357104999482
830,0.172927702207405
831,0.2871664829893813
832,0.09803008290761477
833,0.07343879490487251
834,0.26206145147649273
835,0.017751171439648127
836,0.08558491977684547
837,0.2471504113949971
838,0.20837073726805486
839,0.23186783594380603
840,0.054153127282024136
841,0.2212787207432442
842,0.18345972108334946
843,0.11704156178032046
844,0.20812992131251062
845,0.23285311559022454
846,0.26673224070320517
847,0.24888190528267268
848,0.40065747174239524
849,0.0029051706402399846
850,0.042575147946989064
851,0.07442401459948485
852,0.2589075716414281
853,0.23083712630461922
854,0.031030733345433957
855,0.6469298799708859
856,0.10743129761587561
857,0.08974720608145995
858,0.23705616036631594
859,0.1720588431383743
860,0.0008709040647770783
861,0.05483282379416902
862,0.1519581704862798
863,0.24562227339165824
864,0.39072449771055323
865,0.09832434157586248
866,0.16596643137193381
867,0.07669857607313225
868,0.12740284367090907
869,0.018564646148105
870,0.09400096476696422
871,0.14216454399030598
872,0.2167092081587548
873,0.20571324663023008
874,0.04276636650205926
875,0.023099772615351444
876,0.07932138972876296
877,0.13971656701212423
878,0.20339596794702225
879,0.28636526874333973
880,0.07277234431224973
881,0.2541631150031062
882,0.06233504855549755
883,0.22156180661239963
884,0.13476533262372598
885,0.22381563095906684
886,0.038332761074232356
887,0.25142190284783855
888,0.1138633766266492
889,0.09696872903514071
890,0.1832941016032022
891,0.2521921156433644
892,0.035030491739145006
893,0.19442762677413158
894,0.12166972659901716
895,0.10485995678354053
896,0.18565834592905298
897,0.03509733457565419
898,0.0854888163173639
899,0.18419709262999492
900,0.6235290302825549
901,0.17425688818496027
902,0.21617394238651597
903,0.04545051095974031
904,0.1228875228351554
905,0.16597411976012152
906,0.07628875412103732
907,0.19861981708296053
908,0.266134226988851
909,0.11562438135692725
910,0.28539883780022296
911,0.1597010304742015
912,0.016899381590937644
913,0.2828955605324997
914,0.2572941324634717
915,0.12116247662275322
916,0.22328757761297444
917,0.1119172670195189
918,0.021718708012686636
919,0.016195930354737462
920,0.28713585469999303
921,0.08646172596796542
922,0.2378427853099035
923,0.11627253600364562
924,0.0014561698249053179
925,0.025583893359832743
926,0.2722762510607961
927,0.16346960205985803
928,0.12144578356129036
929,0.10831427809324339
930,0.12087056696670356
931,0.1443421583173475
932,0.31107145708121714
933,0.12145206658335782
934,0.05196076752644813
935,0.28180129712825014
936,0.19768167510850274
937,0.2899355205737316
938,0.22901197592403744
939,0.23124981336446143
940,0.18812265262998146
941,0.10569512003876191
942,0.11246616793361226
943,0.06262562030413935
944,0.20849150049068124
945,0.7241953694120746
946,0.15122147138208095
947,0.29190590815075995
948,0.2870503669340045
949,0.24770636071218752
950,0.032180385696964554
951,0.05160392559778828
952,0.23270233078146543
953,0.6348856782062682
954,0.05268370841432841
955,0.018548319473541065
956,0.29681116997247214
957,0.20905838690349304
958,0.14752770807412624
959,0.10077477598140325
960,0.056523076143987605
961,0.07844097281568609
962,0.036854534332270296
963,0.04403712978507974
964,0.22100118539946112
965,0.04252007964813313
966,0.2615331617332419
967,0.2653303617470331
968,0.02136770310874585
969,0.19298624537026113
970,0.1766847051933124
971,0.24146737435281634
972,0.04622563976988714
973,0.24702624375463358
974,0.030033015195594058
975,0.10518531012604168
976,0.28243732622961915
977,0.1284832981150753
978,0.14676622843207554
979,0.6824248410453289
980,0.03952589626592129
981,0.02452361278929469
982,0.21761634911074956
983,0.20138282087856513
984,0.15183825357960978
985,0.1265489423959214
986,0.2812775535165699
987,0.7972471585243146
988,0.1274933640377788
989,0.12812520438726904
990,0.5466841656078454
991,0.10223761498462226
992,0.2246099022711334
993,0.1608858990224282
994,0.2273087050297873
995,0.28713642240141574
996,0.054823489559454916
997,0.023480523263247278
998,0.13311633285010058
999,0.2849360000302329
1000,0.22371299196552388
1001,0.10465251797185525
1002,0.13269975273863138
1003,0.23341715754498057
1004,0.09796024451891479
1005,0.13737549588419679
1006,0.004133538786457514
1007,0.13856915644732182
1008,0.2996493694754588
1009,0.0030803369937641876
1010,0.22980681428809355
1011,0.1277592937799742
1012,0.6171423630983612
1013,0.2985638994012785
1014,0.06167191477191819
1015,0.16974508153335274
1016,0.11694535420115551
1017,0.0423000432351426
1018,0.23600170340596927
1019,0.12492830101972235
1020,0.03696533378660095
1021,0.027093951686603723
1022,0.04829319028809441
1023,0.2121945312964639
1024,0.024882715100025765
1025,0.2205306115712902
1026,0.2587014424485965
1027,0.26001402276521995
1028,0.14766415779824818
1029,0.08016494716168088
1030,0.16018473213868076
1031,0.19146182399770859
1032,0.2633518990402715
1033,0.13099660956234951
1034,0.11141791708955996
1035,0.783791072671639
1036,0.1501339551940911
1037,0.36132976407920814
1038,0.2206836261718185
1039,0.2826936474219264
1040,0.10902714459924803
1041,0.18762610206728808
1042,0.07973026149183929
1043,0.26435619654322023
1044,0.24134947347181296
1045,0.20788606906280963
1046,0.25472647491428047
1047,0.09151971484584352
1048,0.20288443556613153
1049,0.18514287870659135
1050,0.18584735113687464
1051,0.23088661825545037
1052,0.25949191048856524
1053,0.11582621567813278
1054,0.21859304808139327
1055,0.12569009616092466
1056,0.08528521722597164
1057,0.10221986884563683
1058,0.12031000275315024
1059,0.29354229219617733
1060,0.271621975994221
1061,0.0847194860062505
1062,0.048387386481235195
1063,0.018226128470862246
1064,0.1939935502040921
1065,0.15779078873424
1066,0.20918143392492278
1067,0.03778003875302159
1068,0.019568944481307294
1069,0.2603357155937003
1070,0.09529670197885708
1071,0.14092832174427034
1072,0.03655553770974873
1073,0.005841626355305418
1074,0.0813076581690278
1075,0.26434855204260366
1076,0.28895457940703556
1077,0.011803859617689849
1078,0.12572436336070025
1079,0.2573427284955787
1080,0.7586878153333892
1081,0.2621085816714162
1082,0.2019639261349019
1083,0.17910856636159034
1084,0.12455739441745933
1085,0.1927648338906036
1086,0.24549403079940033
1087,0.24738815244630058
1088,0.00033047296744147524
1089,0.05028555497161042
1090,0.1415387442255666
1091,0.2299665337356417
1092,0.20947159994631748
1093,0.008814571461483489
1094,0.2545296879764283
1095,0.1701336160523451
1096,0.03611652553240778
1097,0.06590704877840896
1098,0.09886911554118105
1099,0.2032674608818873
1100,0.282147143852671
1101,0.02437530094073015
1102,0.2608469448927462
1103,0.2877681406332253
1104,0.24483674339639416
1105,0.09354498751614038
1106,0.22052603406487759
1107,0.09372776256961447
1108,0.13095418709342388
1109,0.21766682245819727
1110,0.2237873026396904
1111,0.2416711390363276
1112,0.07557872644564782
1113,0.23115731137856804
1114,0.15921162574917483
1115,0.19148579139173363
1116,0.19650782929184082
1117,0.19250603711588152
1118,0.23991983241270054
1119,0.0539591482494472
1120,0.07314194967045615
1121,0.26626795534272096
1122,0.2802272244999047
1123,0.2023961783526718
1124,0.24311142752577114
1125,0.6567701906145524
1126,0.16009128679071352
1127,0.0051495041369088775
1128,0.13452227610551268
1129,0.14208022893949424
1130,0.09021619032306993
1131,0.26740318332749047
1132,0.2955857756513979
1133,0.11031243958164473
1134,0.01366367075119207
1135,0.06497303957516194
1136,0.27030154622714914
1137,0.21921174885447023
1138,0.06865058580656372
1139,0.2567703172385978
1140,0.056229944847199044
1141,0.027637928003997413
1142,0.2594811330674233
1143,0.16899503787165424
1144,0.13864154733431208
1145,0.09342210576849061
1146,0.6619926211519318
1147,0.10796683841683304
1148,0.12152188973855058
1149,0.28402282776914195
1150,0.0038947959825599617
1151,0.2880551581382554
1152,0.21914751423012094
1153,0.12236845828919375
1154,0.027654984334357768
1155,0.023587296475587525
1156,0.0973937603312673
1157,0.22137824541326726
1158,0.09689818195695597
1159,0.04041633582644437
1160,0.049371557423801414
1161,0.19300828479621354
1162,0.26386919817337906
1163,0.2774864822178363
1164,0.25962204210315193
1165,0.24186404114548107
1166,0.1470493651155179
1167,0.019953676957005007
1168,0.059501017594006333
1169,0.18088273999884688
1170,0.6461400455957675
1171,0.15567985871402815
1172,0.01047956816573976
1173,0.015881435739489514
1174,0.029022144160388973
1175,0.270405297831782
1176,0.21561212084949186
1177,0.225726241422294
1178,0.2621855912680348
1179,0.16730392101441968
1180,0.1961429887992838
1181,0.005129360889767864
1182,0.12557648674818028
1183,0.013701997490390482
1184,0.14065819348154773
1185,0.15341567708435846
1186,0.13267850152878044
1187,0.2486684894698022
1188,0.49960235728517194
1189,0.0941413910720238
1190,0.16016821140968646
1191,0.09029029996572444
1192,0.09461397424002081
1193,0.7901240417961625
1194,0.18590139661776015
1195,0.2619639638791261
1196,0.1491557732422597
1197,0.19972529754785737
1198,0.06670431290376085
1199,0.05142896447061849
1200,0.22229458389119489
1201,0.18380412920641195
1202,0.0009522380463076741
1203,0.18923094219896577
1204,0.18289502952116884
1205,0.07204911259902845
1206,0.17842808225885715
1207,0.11771231534178725
1208,0.27459802432350144
1209,0.039211822928252295
1210,0.0936980094134694
1211,0.1802378604279637
1212,0.05885292205341947
1213,0.18366249608249455
1214,0.24706792757092755
1215,0.5201161197987423
1216,0.0850812711296899
1217,0.1711987321355554
1218,0.20337272425861241
1219,0.0790571605997811
1220,0.2783738607656411
1221,0.24747802709056765
1222,0.1985331107786715
1223,0.18473297041530612
1224,0.08981384695542881
1225,0.12730318686171185
1226,0.22305935731747933
1227,0.1998739828025634
1228,0.06336455639429944
1229,0.020583820712808763
1230,0.7136120281316974
1231,0.09660226755306826
1232,0.1836595728518915
1233,0.17339605042566106
1234,0.029435270792004007
1235,0.05655250406892288
1236,0.06786204472054073
1237,0.6226996505634955
1238,0.21754311859661987
1239,0.03694138688807088
1240,0.28990878102481843
1241,0.03268573768877476
1242,0.1024164172374922
1243,0.1507781755604742
1244,0.2799633050507405
1245,0.1758800384513304
1246,0.27488568241307426
1247,0.12043728688002553
1248,0.03999868446510411
1249,0.10285917773975636
